DATE_FROM,DATE_TO,GATE_OPEN_TIME,GATE_CLOSURE_TIME,ALLOCATION_DEADLINE,TENDER_TYPE,ROUND,TYPE_OF_RESERVES,PRODUCT,TOTAL_DEMAND_[MW],GERMANY_BLOCK_DEMAND_[MW],GERMANY_BLOCK_EXPORT_LIMIT_[MW],GERMANY_BLOCK_CORE_PORTION_[MW],TRANSNETBW_AREA_CORE_PORTION_[MW],AMPRION_AREA_CORE_PORTION_[MW],50HERTZ_AREA_CORE_PORTION_[MW],TENNET_AREA_CORE_PORTION_[MW],BELGIUM_BLOCK_DEMAND_[MW],BELGIUM_BLOCK_EXPORT_LIMIT_[MW],BELGIUM_BLOCK_CORE_PORTION_[MW],ELIA_AREA_CORE_PORTION_[MW],FRANCE_BLOCK_DEMAND_[MW],FRANCE_BLOCK_EXPORT_LIMIT_[MW],FRANCE_BLOCK_CORE_PORTION_[MW],RTE_AREA_CORE_PORTION_[MW],NETHERLANDS_BLOCK_DEMAND_[MW],NETHERLANDS_BLOCK_EXPORT_LIMIT_[MW],NETHERLANDS_BLOCK_CORE_PORTION_[MW],TTB_AREA_CORE_PORTION_[MW],AUSTRIA_BLOCK_DEMAND_[MW],AUSTRIA_BLOCK_EXPORT_LIMIT_[MW],AUSTRIA_BLOCK_CORE_PORTION_[MW],APG_AREA_CORE_PORTION_[MW],SWITZERLAND_BLOCK_DEMAND_[MW],SWITZERLAND_BLOCK_EXPORT_LIMIT_[MW],SWITZERLAND_BLOCK_CORE_PORTION_[MW],SWISSGRID_AREA_CORE_PORTION_[MW],SLOVENIA_BLOCK_DEMAND_[MW],SLOVENIA_BLOCK_EXPORT_LIMIT_[MW],SLOVENIA_BLOCK_CORE_PORTION_[MW],ELES_AREA_CORE_PORTION_[MW],DENMARK_BLOCK_DEMAND_[MW],DENMARK_BLOCK_EXPORT_LIMIT_[MW],DENMARK_BLOCK_CORE_PORTION_[MW],ENERGINET_AREA_CORE_PORTION_[MW]
08/11/2020,08/11/2020,25/10/2020 11:00,07/11/2020 08:00,07/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/11/2020,08/11/2020,25/10/2020 11:00,07/11/2020 08:00,07/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/11/2020,08/11/2020,25/10/2020 11:00,07/11/2020 08:00,07/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/11/2020,08/11/2020,25/10/2020 11:00,07/11/2020 08:00,07/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/11/2020,08/11/2020,25/10/2020 11:00,07/11/2020 08:00,07/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/11/2020,08/11/2020,25/10/2020 11:00,07/11/2020 08:00,07/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/11/2020,09/11/2020,26/10/2020 11:00,08/11/2020 08:00,08/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/11/2020,09/11/2020,26/10/2020 11:00,08/11/2020 08:00,08/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/11/2020,09/11/2020,26/10/2020 11:00,08/11/2020 08:00,08/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/11/2020,09/11/2020,26/10/2020 11:00,08/11/2020 08:00,08/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/11/2020,09/11/2020,26/10/2020 11:00,08/11/2020 08:00,08/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/11/2020,09/11/2020,26/10/2020 11:00,08/11/2020 08:00,08/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/11/2020,10/11/2020,27/10/2020 11:00,09/11/2020 08:00,09/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/11/2020,10/11/2020,27/10/2020 11:00,09/11/2020 08:00,09/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/11/2020,10/11/2020,27/10/2020 11:00,09/11/2020 08:00,09/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/11/2020,10/11/2020,27/10/2020 11:00,09/11/2020 08:00,09/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/11/2020,10/11/2020,27/10/2020 11:00,09/11/2020 08:00,09/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/11/2020,10/11/2020,27/10/2020 11:00,09/11/2020 08:00,09/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/11/2020,11/11/2020,28/10/2020 11:00,10/11/2020 08:00,10/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/11/2020,11/11/2020,28/10/2020 11:00,10/11/2020 08:00,10/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/11/2020,11/11/2020,28/10/2020 11:00,10/11/2020 08:00,10/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/11/2020,11/11/2020,28/10/2020 11:00,10/11/2020 08:00,10/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/11/2020,11/11/2020,28/10/2020 11:00,10/11/2020 08:00,10/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/11/2020,11/11/2020,28/10/2020 11:00,10/11/2020 08:00,10/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/11/2020,12/11/2020,29/10/2020 11:00,11/11/2020 08:00,11/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/11/2020,12/11/2020,29/10/2020 11:00,11/11/2020 08:00,11/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/11/2020,12/11/2020,29/10/2020 11:00,11/11/2020 08:00,11/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/11/2020,12/11/2020,29/10/2020 11:00,11/11/2020 08:00,11/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/11/2020,12/11/2020,29/10/2020 11:00,11/11/2020 08:00,11/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/11/2020,12/11/2020,29/10/2020 11:00,11/11/2020 08:00,11/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/11/2020,13/11/2020,30/10/2020 11:00,12/11/2020 08:00,12/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/11/2020,13/11/2020,30/10/2020 11:00,12/11/2020 08:00,12/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/11/2020,13/11/2020,30/10/2020 11:00,12/11/2020 08:00,12/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/11/2020,13/11/2020,30/10/2020 11:00,12/11/2020 08:00,12/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/11/2020,13/11/2020,30/10/2020 11:00,12/11/2020 08:00,12/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/11/2020,13/11/2020,30/10/2020 11:00,12/11/2020 08:00,12/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/11/2020,14/11/2020,31/10/2020 11:00,13/11/2020 08:00,13/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/11/2020,14/11/2020,31/10/2020 11:00,13/11/2020 08:00,13/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/11/2020,14/11/2020,31/10/2020 11:00,13/11/2020 08:00,13/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/11/2020,14/11/2020,31/10/2020 11:00,13/11/2020 08:00,13/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/11/2020,14/11/2020,31/10/2020 11:00,13/11/2020 08:00,13/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/11/2020,14/11/2020,31/10/2020 11:00,13/11/2020 08:00,13/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
15/11/2020,15/11/2020,01/11/2020 11:00,14/11/2020 08:00,14/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1345,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,,,,,65,100,20,,,,,,,,,
15/11/2020,15/11/2020,01/11/2020 11:00,14/11/2020 08:00,14/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1345,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,,,,,65,100,20,,,,,,,,,
15/11/2020,15/11/2020,01/11/2020 11:00,14/11/2020 08:00,14/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1345,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,,,,,65,100,20,,,,,,,,,
15/11/2020,15/11/2020,01/11/2020 11:00,14/11/2020 08:00,14/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1345,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,,,,,65,100,20,,,,,,,,,
15/11/2020,15/11/2020,01/11/2020 11:00,14/11/2020 08:00,14/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1345,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,,,,,65,100,20,,,,,,,,,
15/11/2020,15/11/2020,01/11/2020 11:00,14/11/2020 08:00,14/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1345,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,,,,,65,100,20,,,,,,,,,
16/11/2020,16/11/2020,02/11/2020 11:00,15/11/2020 08:00,15/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/11/2020,16/11/2020,02/11/2020 11:00,15/11/2020 08:00,15/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/11/2020,16/11/2020,02/11/2020 11:00,15/11/2020 08:00,15/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/11/2020,16/11/2020,02/11/2020 11:00,15/11/2020 08:00,15/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/11/2020,16/11/2020,02/11/2020 11:00,15/11/2020 08:00,15/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/11/2020,16/11/2020,02/11/2020 11:00,15/11/2020 08:00,15/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/11/2020,17/11/2020,03/11/2020 11:00,16/11/2020 08:00,16/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/11/2020,17/11/2020,03/11/2020 11:00,16/11/2020 08:00,16/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/11/2020,17/11/2020,03/11/2020 11:00,16/11/2020 08:00,16/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/11/2020,17/11/2020,03/11/2020 11:00,16/11/2020 08:00,16/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/11/2020,17/11/2020,03/11/2020 11:00,16/11/2020 08:00,16/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/11/2020,17/11/2020,03/11/2020 11:00,16/11/2020 08:00,16/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/11/2020,18/11/2020,04/11/2020 11:00,17/11/2020 08:00,17/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/11/2020,18/11/2020,04/11/2020 11:00,17/11/2020 08:00,17/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/11/2020,18/11/2020,04/11/2020 11:00,17/11/2020 08:00,17/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/11/2020,18/11/2020,04/11/2020 11:00,17/11/2020 08:00,17/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/11/2020,18/11/2020,04/11/2020 11:00,17/11/2020 08:00,17/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/11/2020,18/11/2020,04/11/2020 11:00,17/11/2020 08:00,17/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/11/2020,19/11/2020,05/11/2020 11:00,18/11/2020 08:00,18/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/11/2020,19/11/2020,05/11/2020 11:00,18/11/2020 08:00,18/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/11/2020,19/11/2020,05/11/2020 11:00,18/11/2020 08:00,18/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/11/2020,19/11/2020,05/11/2020 11:00,18/11/2020 08:00,18/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/11/2020,19/11/2020,05/11/2020 11:00,18/11/2020 08:00,18/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/11/2020,19/11/2020,05/11/2020 11:00,18/11/2020 08:00,18/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/11/2020,20/11/2020,06/11/2020 11:00,19/11/2020 08:00,19/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/11/2020,20/11/2020,06/11/2020 11:00,19/11/2020 08:00,19/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/11/2020,20/11/2020,06/11/2020 11:00,19/11/2020 08:00,19/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/11/2020,20/11/2020,06/11/2020 11:00,19/11/2020 08:00,19/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/11/2020,20/11/2020,06/11/2020 11:00,19/11/2020 08:00,19/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/11/2020,20/11/2020,06/11/2020 11:00,19/11/2020 08:00,19/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/11/2020,21/11/2020,07/11/2020 11:00,20/11/2020 08:00,20/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/11/2020,21/11/2020,07/11/2020 11:00,20/11/2020 08:00,20/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/11/2020,21/11/2020,07/11/2020 11:00,20/11/2020 08:00,20/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/11/2020,21/11/2020,07/11/2020 11:00,20/11/2020 08:00,20/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/11/2020,21/11/2020,07/11/2020 11:00,20/11/2020 08:00,20/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/11/2020,21/11/2020,07/11/2020 11:00,20/11/2020 08:00,20/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/11/2020,22/11/2020,08/11/2020 11:00,21/11/2020 08:00,21/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/11/2020,22/11/2020,08/11/2020 11:00,21/11/2020 08:00,21/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/11/2020,22/11/2020,08/11/2020 11:00,21/11/2020 08:00,21/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/11/2020,22/11/2020,08/11/2020 11:00,21/11/2020 08:00,21/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/11/2020,22/11/2020,08/11/2020 11:00,21/11/2020 08:00,21/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/11/2020,22/11/2020,08/11/2020 11:00,21/11/2020 08:00,21/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/11/2020,23/11/2020,09/11/2020 11:00,22/11/2020 08:00,22/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/11/2020,23/11/2020,09/11/2020 11:00,22/11/2020 08:00,22/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/11/2020,23/11/2020,09/11/2020 11:00,22/11/2020 08:00,22/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/11/2020,23/11/2020,09/11/2020 11:00,22/11/2020 08:00,22/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/11/2020,23/11/2020,09/11/2020 11:00,22/11/2020 08:00,22/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/11/2020,23/11/2020,09/11/2020 11:00,22/11/2020 08:00,22/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/11/2020,24/11/2020,10/11/2020 11:00,23/11/2020 08:00,23/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/11/2020,24/11/2020,10/11/2020 11:00,23/11/2020 08:00,23/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/11/2020,24/11/2020,10/11/2020 11:00,23/11/2020 08:00,23/11/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/11/2020,24/11/2020,10/11/2020 11:00,23/11/2020 08:00,23/11/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/11/2020,24/11/2020,10/11/2020 11:00,23/11/2020 08:00,23/11/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/11/2020,24/11/2020,10/11/2020 11:00,23/11/2020 08:00,23/11/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/11/2020,25/11/2020,11/11/2020 11:00,24/11/2020 08:00,24/11/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/11/2020,25/11/2020,11/11/2020 11:00,24/11/2020 08:00,24/11/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
