YEAR,MO,DY,HR,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2020,6,17,7,0.55,0.14,62.1,150.02,340.66
2020,6,17,8,0.63,0.14,53.69,221.02,493.34
2020,6,17,9,0.62,0.13,45.7,260.15,575.59
2020,6,17,10,0.64,0.13,38.79,300.05,659.21
2020,6,17,11,0.58,0.14,33.94,288.75,635.09
2020,6,17,12,0.55,0.15,32.27,281.55,618.74
2020,6,17,13,0.59,0.16,34.29,294.27,645.23
2020,6,17,14,0.63,0.16,39.39,293.7,641.46
2020,6,17,15,0.45,0.16,46.44,184.17,409.11
2020,6,17,16,0.44,0.16,54.5,148.88,337.41
2020,6,17,17,0.46,0.16,62.93,123,274.47
2020,6,17,18,0.38,0.16,71.29,70.05,162.25
2020,6,17,19,0.3,0.15,79.23,32.2,75.56
2020,6,17,20,0.3,0.15,86.41,8.83,25.34
2020,6,17,21,-999,-999,-999,0,0
2020,6,17,22,-999,-999,-999,0,0
2020,6,17,23,-999,-999,-999,0,0
2020,6,18,0,-999,-999,-999,0,0
2020,6,18,1,-999,-999,-999,0,0
2020,6,18,2,-999,-999,-999,0,0
2020,6,18,3,-999,-999,-999,0,0
2020,6,18,4,0.32,0.16,85.7,11.3,31.55
2020,6,18,5,0.47,0.17,78.49,51.17,123.38
2020,6,18,6,0.57,0.13,70.5,108.58,251.85
2020,6,18,7,0.62,0.12,62.12,166.9,378.48
2020,6,18,8,0.63,0.12,53.7,221.75,496
2020,6,18,9,0.63,0.12,45.7,262.17,580.1
2020,6,18,10,0.57,0.12,38.79,266.55,584.77
2020,6,18,11,0.62,0.12,33.93,306.55,674.23
2020,6,18,12,0.57,0.14,32.24,290.38,637.45
2020,6,18,13,0.57,0.15,34.26,279.92,618.23
2020,6,18,14,0.52,0.16,39.35,246.7,537.2
2020,6,18,15,0.51,0.15,46.4,210.48,461.8
2020,6,18,16,0.5,0.15,54.45,172.33,383.64
2020,6,18,17,0.48,0.15,62.88,130.67,291.76
2020,6,18,18,0.43,0.15,71.25,78.55,180.77
2020,6,18,19,0.34,0.15,79.19,36.38,85.27
2020,6,18,20,0.3,0.12,86.36,8.77,24.79
2020,6,18,21,-999,-999,-999,0,0
2020,6,18,22,-999,-999,-999,0,0
2020,6,18,23,-999,-999,-999,0,0
2020,6,19,0,-999,-999,-999,0,0
2020,6,19,1,-999,-999,-999,0,0
2020,6,19,2,-999,-999,-999,0,0
2020,6,19,3,-999,-999,-999,0,0
2020,6,19,4,0.14,0.1,85.71,4.4,13.58
2020,6,19,5,0.09,0.09,78.51,8.77,22.04
2020,6,19,6,0.12,0.12,70.52,23.23,53.7
2020,6,19,7,0.12,0.12,62.13,36.12,76.5
2020,6,19,8,0.19,0.14,53.72,69.52,143.36
2020,6,19,9,0.14,0.14,45.72,66.52,132.36
2020,6,19,10,0.14,0.14,38.8,76.2,147.18
2020,6,19,11,0.1,0.14,33.93,59.88,108.98
2020,6,19,12,0.11,0.14,32.23,66.33,124.34
2020,6,19,13,0.23,0.15,34.23,122.48,246.46
2020,6,19,14,0.16,0.15,39.32,83.27,163.35
2020,6,19,15,0.17,0.15,46.36,78.6,156.02
2020,6,19,16,0.15,0.13,54.41,55.62,114.12
2020,6,19,17,0.14,0.12,62.84,39.42,83.19
2020,6,19,18,0.14,0.12,71.21,25.58,59.85
2020,6,19,19,0.12,0.12,79.15,13,30.93
2020,6,19,20,0.18,0.11,86.33,5,15.34
2020,6,19,21,-999,-999,-999,0,0
2020,6,19,22,-999,-999,-999,0,0
2020,6,19,23,-999,-999,-999,0,0
2020,6,20,0,-999,-999,-999,0,0
2020,6,20,1,-999,-999,-999,0,0
2020,6,20,2,-999,-999,-999,0,0
2020,6,20,3,-999,-999,-999,0,0
2020,6,20,4,0.27,0.16,85.73,9.3,26.71
2020,6,20,5,0.27,0.15,78.53,26.77,68.67
2020,6,20,6,0.3,0.14,70.54,53.6,132.79
2020,6,20,7,0.36,0.17,62.16,92.25,222.62
2020,6,20,8,0.38,0.17,53.74,129.62,300.21
2020,6,20,9,0.47,0.18,45.74,188.85,427.8
2020,6,20,10,0.53,0.18,38.81,242.77,548.81
2020,6,20,11,0.51,0.16,33.94,248.15,554.3
2020,6,20,12,0.53,0.11,32.23,263.88,591.26
2020,6,20,13,0.56,0.13,34.21,269.88,610.8
2020,6,20,14,0.53,0.16,39.29,240.55,541.55
2020,6,20,15,0.54,0.15,46.33,215.12,488.32
2020,6,20,16,0.45,0.15,54.38,152.6,349.46
2020,6,20,17,0.41,0.14,62.81,108.9,251.13
2020,6,20,18,0.34,0.14,71.17,59.2,142.91
2020,6,20,19,0.28,0.14,79.12,28.05,69.54
2020,6,20,20,0.31,0.16,86.3,9.3,26.52
2020,6,20,21,-999,-999,-999,0,0
2020,6,20,22,-999,-999,-999,0,0
2020,6,20,23,-999,-999,-999,0,0
2020,6,21,0,-999,-999,-999,0,0
2020,6,21,1,-999,-999,-999,0,0
2020,6,21,2,-999,-999,-999,0,0
2020,6,21,3,-999,-999,-999,0,0
2020,6,21,4,0.34,0.16,85.75,11.67,33.79
2020,6,21,5,0.48,0.16,78.56,50.77,126.33
2020,6,21,6,0.53,0.09,70.57,97.27,232.62
2020,6,21,7,0.62,0.09,62.19,164.95,383.62
2020,6,21,8,0.66,0.1,53.77,226.2,517.51
2020,6,21,9,0.68,0.1,45.77,275.55,622.85
2020,6,21,10,0.7,0.1,38.84,323.62,725.49
2020,6,21,11,0.73,0.1,33.95,354.8,795.55
2020,6,21,12,0.75,0.12,32.23,373.45,836.73
2020,6,21,13,0.76,0.15,34.2,367.08,823.34
2020,6,21,14,0.75,0.14,39.27,341.6,762.34
2020,6,21,15,0.71,0.16,46.3,288.25,645.01
2020,6,21,16,0.69,0.16,54.35,234.9,529.67
2020,6,21,17,0.64,0.18,62.78,170.45,387.42
2020,6,21,18,0.6,0.2,71.15,109.98,255.4
2020,6,21,19,0.48,0.16,79.09,49.23,117.96
2020,6,21,20,0.3,0.13,86.27,9.17,26
2020,6,21,21,-999,-999,-999,0,0
2020,6,21,22,-999,-999,-999,0,0
2020,6,21,23,-999,-999,-999,0,0
2020,6,22,0,-999,-999,-999,0,0
2020,6,22,1,-999,-999,-999,0,0
2020,6,22,2,-999,-999,-999,0,0
2020,6,22,3,-999,-999,-999,0,0
2020,6,22,4,0.35,0.16,85.79,12.33,34.12
2020,6,22,5,0.48,0.16,78.59,50.58,123.88
2020,6,22,6,0.57,0.12,70.61,105.25,248.71
2020,6,22,7,0.62,0.11,62.23,164.58,379.39
2020,6,22,8,0.7,0.12,53.8,239.2,545.88
2020,6,22,9,0.73,0.12,45.8,298.02,672.48
2020,6,22,10,0.7,0.12,38.87,321.2,719.35
2020,6,22,11,0.77,0.12,33.97,372.08,832.91
2020,6,22,12,0.76,0.12,32.23,377.12,844.21
2020,6,22,13,0.76,0.14,34.2,367.45,826.45
2020,6,22,14,0.73,0.14,39.25,335.2,752.68
2020,6,22,15,0.75,0.15,46.28,303.85,684.78
2020,6,22,16,0.75,0.17,54.33,254.17,578.25
2020,6,22,17,0.73,0.19,62.76,192.15,441.63
2020,6,22,18,0.67,0.19,71.12,121.35,285.27
2020,6,22,19,0.59,0.17,79.08,60.1,146.82
2020,6,22,20,0.41,0.16,86.26,12.1,35.65
2020,6,22,21,-999,-999,-999,0,0
2020,6,22,22,-999,-999,-999,0,0
2020,6,22,23,-999,-999,-999,0,0
2020,6,23,0,-999,-999,-999,0,0
2020,6,23,1,-999,-999,-999,0,0
2020,6,23,2,-999,-999,-999,0,0
2020,6,23,3,-999,-999,-999,0,0
2020,6,23,4,0.44,0.17,85.83,15.12,42.23
2020,6,23,5,0.55,0.16,78.62,60.25,144.62
2020,6,23,6,0.66,0.17,70.65,124.38,287.7
2020,6,23,7,0.7,0.16,62.27,189.27,428.4
2020,6,23,8,0.73,0.15,53.84,253.7,567.45
2020,6,23,9,0.74,0.15,45.84,307.62,682.12
2020,6,23,10,0.75,0.15,38.9,349.92,770.75
2020,6,23,11,0.76,0.12,33.99,374.92,825.98
2020,6,23,12,0.74,0.12,32.25,376.55,829.86
2020,6,23,13,0.74,0.12,34.2,368.42,812.51
2020,6,23,14,0.73,0.13,39.24,342.02,751.91
2020,6,23,15,0.73,0.15,46.27,299.75,662.03
2020,6,23,16,0.71,0.15,54.31,244.95,545.57
2020,6,23,17,0.68,0.16,62.74,181.35,408.08
